CountyName,AdministeredCount,AdministeredCountChange,AdministeredCountRollAvg,PersonsWithOneDose,PersonsFullyVaccinated,BoosterDoseCount,ReportDate,PctVaccinatedOneDosePopulation,PctFullyVaccinatedPopulation
Chicago,4618031,4469,4208,2037527,1808612,880441,2/25/22 0:00,0.752968041,0.668372509
Chicago,4621615,3584,4039,2038341,1809884,881957,2/26/22 0:00,0.753268854,0.668842577
Chicago,4623763,2148,3952,2038847,1810591,882902,2/27/22 0:00,0.753455847,0.669103849
Chicago,4627259,3496,3880,2039703,1811831,884327,2/28/22 0:00,0.753772181,0.669562091
Chicago,4631132,3873,3696,2040637,1813195,885934,3/1/22 0:00,0.754117341,0.670066157
Chicago,4634861,3729,3603,2041555,1814560,887406,3/2/22 0:00,0.754456588,0.670570593
Chicago,4637879,3018,3474,2042284,1815624,888637,3/3/22 0:00,0.75472599,0.670963794
Chicago,4640989,3110,3280,2042980,1816641,890062,3/4/22 0:00,0.754983197,0.671339626
Chicago,4643768,2779,3165,2043647,1817541,891284,3/5/22 0:00,0.755229686,0.671672221
Chicago,4645233,1465,3067,2044053,1818038,891850,3/6/22 0:00,0.755379724,0.671855887
Chicago,4647268,2035,2858,2044609,1818753,892638,3/7/22 0:00,0.755585193,0.672120116
Chicago,4649757,2489,2661,2045307,1819557,893645,3/8/22 0:00,0.755843139,0.672417234
Chicago,4652898,3141,2577,2046436,1820646,894602,3/9/22 0:00,0.756260361,0.672819674
Chicago,4655207,2309,2475,2047059,1821428,895525,3/10/22 0:00,0.756490591,0.673108662
Chicago,4657700,2493,2387,2047802,1822208,896528,3/11/22 0:00,0.756765167,0.673396911
Chicago,4659821,2121,2293,2048387,1822894,897419,3/12/22 0:00,0.756981353,0.673650422
Chicago,4661010,1189,2254,2048766,1823279,897857,3/13/22 0:00,0.757121413,0.673792699
Chicago,4663545,2535,2325,2049594,1824202,898666,3/14/22 0:00,0.7574274,0.674133793
Chicago,4665878,2333,2303,2050247,1824847,899722,3/15/22 0:00,0.757668716,0.674372153
Chicago,4668090,2212,2170,2050847,1825585,900619,3/16/22 0:00,0.757890446,0.674644881
Chicago,4670416,2326,2173,2051509,1826260,901628,3/17/22 0:00,0.758135088,0.674894327
