CountyName,AdministeredCount,AdministeredCountChange,AdministeredCountRollAvg,PersonsWithOneDose,PersonsFullyVaccinated,BoosterDoseCount,ReportDate,PctVaccinatedOneDosePopulation,PctFullyVaccinatedPopulation
Cook,3252202,15613,9431,1646122,1546118,158053,10/26/21 0:00,0.665234458,0.62482062
Cook,3265928,13726,10264,1647879,1547448,168797,10/27/21 0:00,0.6659445,0.625358103
Cook,3278869,12941,10869,1649380,1548685,179090,10/28/21 0:00,0.666551088,0.625858002
Cook,3296368,17499,12191,1652903,1551730,190163,10/29/21 0:00,0.66797481,0.627088554
Cook,3307939,11571,12612,1654232,1552907,199324,10/30/21 0:00,0.668511889,0.627564206
Cook,3316606,8667,12706,1655359,1553795,206048,10/31/21 0:00,0.668967334,0.627923066
Cook,3325039,8433,12636,1656558,1554723,212436,11/1/21 0:00,0.669451877,0.628298092
Cook,3336077,11038,11982,1657996,1555813,221047,11/2/21 0:00,0.670033005,0.628738585
Cook,3343212,7135,11041,1658919,1556439,226701,11/3/21 0:00,0.670406009,0.628991566
Cook,3353967,10755,10728,1660582,1557592,234720,11/4/21 0:00,0.671078065,0.629457518
Cook,3368298,14331,10276,1662845,1558858,245592,11/5/21 0:00,0.671992593,0.629969137
Cook,3387646,19348,11387,1665697,1560682,260399,11/6/21 0:00,0.67314515,0.630706256
Cook,3394612,6966,11144,1668433,1561273,264090,11/7/21 0:00,0.674250828,0.630945092
Cook,3403034,8422,11142,1671319,1562070,268909,11/8/21 0:00,0.675417125,0.631267178
Cook,3418973,15939,11842,1676267,1563305,278749,11/9/21 0:00,0.677416722,0.631766269
Cook,3432955,13982,12820,1680819,1564309,287260,11/10/21 0:00,0.679256286,0.632172007
Cook,3447231,14276,13323,1685475,1565309,295956,11/11/21 0:00,0.681137879,0.63257613
Cook,3462995,15764,13528,1691612,1566300,304690,11/12/21 0:00,0.683617977,0.632976615
Cook,3476302,13307,12665,1696692,1567237,312051,11/13/21 0:00,0.685670918,0.633355277
Cook,3484840,8538,12890,1699836,1567815,316922,11/14/21 0:00,0.686941478,0.63358886
Cook,3495112,10272,13154,1703164,1568589,323169,11/15/21 0:00,0.688286397,0.63390165
Cook,3509313,14201,12906,1706775,1569608,332811,11/16/21 0:00,0.689745682,0.634313451
Cook,3523768,14455,12973,1710462,1570601,342659,11/17/21 0:00,0.69123568,0.634714744
Cook,3537040,13272,12830,1714153,1571595,351328,11/18/21 0:00,0.692727296,0.635116442
Cook,3552229,15189,12748,1717850,1572665,361823,11/19/21 0:00,0.694221335,0.635548853
Cook,3565717,13488,12774,1721465,1573540,370896,11/20/21 0:00,0.695682237,0.635902459
Cook,3574221,8504,12769,1724055,1574095,376318,11/21/21 0:00,0.696728914,0.636126747
Cook,3585782,11561,12953,1727298,1574988,383799,11/22/21 0:00,0.698039482,0.636487628
Cook,3601647,15865,13191,1731086,1576165,394775,11/23/21 0:00,0.699570297,0.63696328
Cook,3615037,13390,13038,1734089,1577273,404112,11/24/21 0:00,0.700783876,0.637411048
Cook,3622940,7903,12271,1736009,1577857,409551,11/25/21 0:00,0.70155979,0.637647055
Cook,3627714,4774,10784,1737462,1578475,412299,11/26/21 0:00,0.70214698,0.637896803
Cook,3639700,11986,10569,1740089,1579836,420359,11/27/21 0:00,0.703208609,0.638446813
Cook,3647876,8176,10522,1741552,1581869,425083,11/28/21 0:00,0.70379984,0.639268393
Cook,3659286,11410,10501,1744467,1584515,431006,11/29/21 0:00,0.704977856,0.640337701
Cook,3674150,14864,10358,1746643,1588464,439818,11/30/21 0:00,0.705857226,0.641933579
Cook,3684725,10575,9955,1748500,1591321,445778,12/1/21 0:00,0.706607681,0.643088156
Cook,3705780,21055,11834,1751304,1596856,458575,12/2/21 0:00,0.70774084,0.645324973
Cook,3722943,17163,13604,1753741,1601214,469034,12/3/21 0:00,0.708725685,0.647086137
Cook,3739417,16474,14245,1756029,1606055,478454,12/4/21 0:00,0.709650317,0.649042493
Cook,3749573,10156,14528,1757181,1609754,483792,12/5/21 0:00,0.710115866,0.650537341
Cook,3762358,12785,14725,1759204,1612545,491854,12/6/21 0:00,0.710933405,0.651665246
Cook,3779496,17138,15049,1761895,1615793,503138,12/7/21 0:00,0.712020898,0.652977835
Cook,3794690,15194,15709,1764292,1618502,513303,12/8/21 0:00,0.712989579,0.654072602
Cook,3811749,17059,15138,1767156,1621918,524179,12/9/21 0:00,0.714146985,0.655453084
Cook,3828880,17131,15134,1769991,1625174,535285,12/10/21 0:00,0.715292671,0.656768906
Cook,3843147,14267,14819,1772525,1628137,544103,12/11/21 0:00,0.716316717,0.65796632
Cook,3849528,6381,14279,1773750,1629547,547906,12/12/21 0:00,0.716811767,0.658536132
Cook,3864116,14588,14537,1776205,1632637,557012,12/13/21 0:00,0.717803887,0.65978487
Cook,3879728,15612,14319,1778880,1635581,567101,12/14/21 0:00,0.718884914,0.660974605
Cook,3896937,17209,14607,1781525,1638290,579053,12/15/21 0:00,0.719953817,0.662069372
Cook,3911818,14881,14296,1784050,1640241,589521,12/16/21 0:00,0.720974225,0.662857815
Cook,3927535,15717,14094,1786903,1641958,600736,12/17/21 0:00,0.722127186,0.663551693
Cook,3941338,13803,14027,1789658,1643924,609868,12/18/21 0:00,0.723240543,0.664346197
Cook,3951294,9956,14538,1791372,1645189,616879,12/19/21 0:00,0.723933208,0.664857412
Cook,3962761,11467,14092,1793542,1646643,624771,12/20/21 0:00,0.724810153,0.665445005
Cook,3978669,15908,14134,1796664,1648485,635770,12/21/21 0:00,0.726071823,0.666189398
Cook,3996295,17626,14194,1799959,1650646,648015,12/22/21 0:00,0.727403406,0.667062706
Cook,4011673,15378,14265,1803076,1652844,658141,12/23/21 0:00,0.728663055,0.667950967
Cook,4021848,10175,13473,1805167,1654286,664822,12/24/21 0:00,0.729508074,0.668533711
Cook,4023822,1974,11783,1805571,1654539,666145,12/25/21 0:00,0.72967134,0.668635954
Cook,4026044,2222,10679,1806066,1654882,667540,12/26/21 0:00,0.72987138,0.668774568
Cook,4036744,10700,10569,1808312,1656727,674218,12/27/21 0:00,0.730779039,0.669520174
Cook,4052168,15424,10500,1811850,1658939,683971,12/28/21 0:00,0.732208823,0.670414092
Cook,4067567,15399,10182,1815536,1661176,693513,12/29/21 0:00,0.733698417,0.671318113
Cook,4083384,15817,10244,1819304,1663324,703512,12/30/21 0:00,0.73522115,0.672186168
Cook,4092753,9369,10129,1821438,1664580,709536,12/31/21 0:00,0.736083547,0.672693745
Cook,4095547,2794,10246,1822000,1665043,711324,1/1/22 0:00,0.736310663,0.672880854
Cook,4097159,1612,10159,1822426,1665355,712221,1/2/22 0:00,0.736482819,0.67300694
Cook,4107480,10321,10105,1825412,1667226,717790,1/3/22 0:00,0.737689528,0.673763053
Cook,4120873,13393,9815,1829392,1669214,725349,1/4/22 0:00,0.739297935,0.674566448
Cook,4133679,12806,9445,1833337,1671027,732485,1/5/22 0:00,0.740892197,0.675299121
Cook,4146300,12621,8988,1837149,1672788,739630,1/6/22 0:00,0.742432711,0.67601078
Cook,4159476,13176,9532,1840867,1674653,747306,1/7/22 0:00,0.743935237,0.676764468
Cook,4171862,12386,10902,1844387,1676509,754430,1/8/22 0:00,0.745357747,0.677514519
Cook,4179158,7296,11714,1846103,1677669,758874,1/9/22 0:00,0.746051221,0.677983301
Cook,4188905,9747,11632,1848856,1679043,764572,1/10/22 0:00,0.747163769,0.678538565
Cook,4201530,12625,11522,1852559,1681110,771541,1/11/22 0:00,0.748660234,0.679373885
Cook,4214131,12601,11493,1856364,1683055,778488,1/12/22 0:00,0.750197919,0.680159903
Cook,4225951,11820,11379,1859749,1684856,785209,1/13/22 0:00,0.751565873,0.680887727
Cook,4238014,12063,11220,1863039,1686527,792365,1/14/22 0:00,0.752895435,0.681563015
Cook,4248324,10310,10923,1866055,1687565,798666,1/15/22 0:00,0.754114267,0.681982494
Cook,4254863,6539,10815,1867979,1688143,802748,1/16/22 0:00,0.754891798,0.682216077
Cook,4262120,7257,10459,1869787,1689340,807032,1/17/22 0:00,0.755622451,0.682699811
Cook,4275013,12893,10498,1873435,1691767,813949,1/18/22 0:00,0.757096689,0.683680616
Cook,4286086,11073,10279,1876570,1693781,819933,1/19/22 0:00,0.758363612,0.684494518
Cook,4296936,10850,10141,1879481,1695927,825792,1/20/22 0:00,0.759540012,0.685361764
Cook,4307650,10714,9948,1882274,1698033,831681,1/21/22 0:00,0.760668725,0.686212846
Cook,4317947,10297,9946,1884913,1699321,838110,1/22/22 0:00,0.761735204,0.686733355
Cook,4323934,5987,9867,1886449,1699919,841993,1/23/22 0:00,0.762355935,0.68697502
Cook,4330410,6476,9756,1888042,1701352,845478,1/24/22 0:00,0.762999702,0.687554127
Cook,4340083,9673,9296,1890528,1703754,850319,1/25/22 0:00,0.76400435,0.688524829
Cook,4348963,8880,8982,1892864,1706053,854630,1/26/22 0:00,0.764948379,0.689453906
Cook,4357431,8468,8642,1895013,1708355,858697,1/27/22 0:00,0.765816838,0.690384195
Cook,4366963,9532,8473,1897453,1711109,863165,1/28/22 0:00,0.766802896,0.691497148
Cook,4375711,8748,8252,1899643,1713422,867479,1/29/22 0:00,0.767687924,0.692431882
Cook,4380969,5258,8148,1900915,1714570,870336,1/30/22 0:00,0.768201967,0.692895814
Cook,4387395,6426,8141,1902562,1716541,873181,1/31/22 0:00,0.768867557,0.693692339
Cook,4395232,7837,7878,1904553,1719010,876607,2/1/22 0:00,0.769672164,0.694690117
Cook,4400791,5559,7404,1905982,1720897,878876,2/2/22 0:00,0.770249655,0.695452696
Cook,4405621,4830,6884,1907140,1722618,880855,2/3/22 0:00,0.770717628,0.69614819
Cook,4412035,6414,6439,1908588,1724984,883467,2/4/22 0:00,0.771302797,0.697104343
Cook,4418675,6640,6138,1910109,1727214,886372,2/5/22 0:00,0.771917467,0.698005536
Cook,4423029,4354,6009,1911053,1728655,888365,2/6/22 0:00,0.772298958,0.698587876
Cook,4428190,5161,5828,1912417,1730458,890398,2/7/22 0:00,0.772850181,0.699316508
Cook,4434399,6209,5595,1913930,1732858,892741,2/8/22 0:00,0.773461618,0.700286401
Cook,4441595,7196,5829,1915592,1735347,895833,2/9/22 0:00,0.774133269,0.701292262
Cook,4448773,7178,6165,1917252,1737742,899005,2/10/22 0:00,0.774804112,0.702260134
Cook,4455308,6535,6182,1918774,1739904,901881,2/11/22 0:00,0.775419186,0.703133846
Cook,4461578,6270,6129,1920100,1741893,904861,2/12/22 0:00,0.775955052,0.703937646
Cook,4464916,3338,5984,1920776,1743006,906417,2/13/22 0:00,0.776228239,0.704387434
Cook,4468319,3403,5733,1921522,1744378,907725,2/14/22 0:00,0.776529714,0.704941889
Cook,4472632,4313,5462,1922641,1746176,909138,2/15/22 0:00,0.776981926,0.705668501
Cook,4478262,5630,5238,1924724,1748391,910503,2/16/22 0:00,0.777823713,0.706563632
Cook,4483439,5177,4952,1926050,1751035,911722,2/17/22 0:00,0.778359579,0.707632131
Cook,4488346,4907,4720,1927439,1753247,913047,2/18/22 0:00,0.778920905,0.708526049
Cook,4492096,3750,4360,1928235,1754824,914439,2/19/22 0:00,0.779242586,0.70916335
Cook,4494694,2598,4254,1928743,1755809,915552,2/20/22 0:00,0.77944788,0.70956141
Cook,4498027,3333,4244,1929501,1757152,916800,2/21/22 0:00,0.779754205,0.710104146
Cook,4501704,3677,4153,1930304,1758689,918167,2/22/22 0:00,0.780078715,0.710725282
Cook,4504737,3033,3782,1930991,1759889,919335,2/23/22 0:00,0.780356347,0.711210229
Cook,4507497,2760,3437,1931704,1760889,920401,2/24/22 0:00,0.780644486,0.711614351
Cook,4510435,2938,3156,1932332,1761968,921645,2/25/22 0:00,0.780898275,0.712050399
Cook,4513389,2954,3042,1932947,1763086,922880,2/26/22 0:00,0.78114681,0.712502208
Cook,4515386,1997,2956,1933353,1763783,923777,2/27/22 0:00,0.781310884,0.712783881
Cook,4517788,2402,2823,1933901,1764675,924752,2/28/22 0:00,0.781532343,0.713144358
Cook,4520451,2663,2678,1934476,1765722,925818,3/1/22 0:00,0.781764713,0.713567474
Cook,4523194,2743,2637,1935242,1766776,926762,3/2/22 0:00,0.78207427,0.713993418
Cook,4525536,2342,2577,1935858,1767599,927678,3/3/22 0:00,0.78232321,0.714326011
Cook,4527848,2312,2488,1936370,1768460,928642,3/4/22 0:00,0.78253012,0.71467396
Cook,4530217,2369,2404,1936908,1769375,929569,3/5/22 0:00,0.782747538,0.715043732
Cook,4531633,1416,2321,1937241,1769902,930126,3/6/22 0:00,0.782882111,0.715256704
Cook,4533340,1707,2222,1937693,1770490,930804,3/7/22 0:00,0.783064774,0.715494328
Cook,4535166,1826,2102,1938139,1771108,931576,3/8/22 0:00,0.783245012,0.715744076
Cook,4536981,1815,1970,1938665,1771719,932270,3/9/22 0:00,0.783457581,0.715990995
Cook,4538738,1757,1886,1939161,1772286,932985,3/10/22 0:00,0.783658025,0.716220132
Cook,4540520,1782,1810,1939583,1772844,933792,3/11/22 0:00,0.783828565,0.716445632
Cook,4542250,1730,1719,1939973,1773453,934542,3/12/22 0:00,0.783986173,0.716691742
Cook,4543265,1015,1662,1940169,1773806,935011,3/13/22 0:00,0.784065381,0.716834398
Cook,4545253,1988,1702,1940755,1774600,935635,3/14/22 0:00,0.784302196,0.717155271
Cook,4547145,1892,1711,1941228,1775142,936521,3/15/22 0:00,0.784493346,0.717374305
Cook,4548702,1557,1674,1941591,1775639,937240,3/16/22 0:00,0.784640042,0.717575154
Cook,4550353,1651,1659,1942046,1776092,937993,3/17/22 0:00,0.784823918,0.717758221
